PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,year,ymonth,mday,wday,is_weekend,mcc_group,amount_log,channel_type_type0,channel_type_type1,channel_type_type2,channel_type_type3,channel_type_type4,channel_type_type5,trx_category_BACK_TRX,trx_category_C2C_IN,trx_category_C2C_OUT,trx_category_CASH_ADV,trx_category_CAT,trx_category_DEPOSIT,trx_category_POS,trx_category_WD_ATM_OTHER,trx_category_WD_ATM_PARTNER,trx_category_WD_ATM_ROS
01/02/2017,7191,6011,810,2017-02-28 10:45:02,900.0,0,0.0,-1,2017,2,28,1,False,7.0,900.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/02/2017,5214,5499,810,2017-02-22 00:00:00,228.0,0,0.0,-1,2017,2,22,2,False,8.0,228.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,1233,5912,810,2017-04-20 00:00:00,12.7,0,0.0,-1,2017,4,20,3,False,11.0,12.7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,6948,5411,810,2017-08-15 00:00:00,648.0,1,314.0,-1,2017,8,15,1,False,8.0,648.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2884,5921,810,2017-02-09 00:00:00,528.0,1,78403.97,-1,2017,2,9,3,False,11.0,528.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,7081,5814,810,2017-08-02 00:00:00,100.0,1,664591.52,-1,2017,8,2,2,False,11.0,100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1782,6011,810,2017-06-05 00:00:00,25000.0,1,87582.84,-1,2017,6,5,0,False,7.0,25000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/12/2016,9028,6011,810,2016-12-19 13:28:41,900.0,0,0.0,-1,2016,12,19,0,False,7.0,900.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/05/2017,443,4812,810,2017-05-20 00:00:00,700.0,1,103713.54,-1,2017,5,20,5,True,6.0,700.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,6776,5411,810,2017-01-29 00:00:00,114.0,0,0.0,-1,2017,1,29,6,True,8.0,114.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9708,5734,840,2017-07-14 00:00:00,1.0,0,0.0,-1,2017,7,14,4,False,11.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,2853,5411,810,2017-10-03 00:00:00,66.0,1,239740.62,-1,2017,10,3,1,False,8.0,66.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,2524,6011,810,2017-03-14 07:11:02,20000.0,0,0.0,-1,2017,3,14,1,False,7.0,20000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/12/2016,6175,5411,810,2016-12-07 00:00:00,229.0,0,0.0,-1,2016,12,7,2,False,8.0,229.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1544,6011,810,2017-03-31 15:13:16,10000.0,1,91224.49,-1,2017,3,31,4,False,7.0,10000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,5504,5411,810,2017-07-03 00:00:00,363.61,1,143103.02,-1,2017,7,3,0,False,8.0,363.61,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2258,5813,810,2017-04-15 00:00:00,80.0,1,242839.03,-1,2017,4,15,5,True,11.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,2254,5411,810,2016-11-09 00:00:00,2874.0,1,333.4,-1,2016,11,9,2,False,8.0,2874.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,3816,5812,810,2017-02-26 00:00:00,740.0,1,100999.75,-1,2017,2,26,6,True,11.0,740.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,9830,5541,810,2016-11-19 00:00:00,1000.0,0,0.0,-1,2016,11,19,5,True,9.0,1000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3736,5411,810,2017-03-21 00:00:00,336.0,1,83969.42,-1,2017,3,21,1,False,8.0,336.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4159,9399,810,2017-07-04 00:00:00,252.5,1,254284.04,-1,2017,7,4,1,False,19.0,252.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,885,5411,810,2017-12-13 00:00:00,5952.0,1,475091.48,-1,2017,12,13,2,False,8.0,5952.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,8297,5499,810,2016-11-05 00:00:00,135.0,0,0.0,-1,2016,11,5,5,True,8.0,135.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,718,5411,810,2017-06-22 00:00:00,682.36,1,85820.33,-1,2017,6,22,3,False,8.0,682.36,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,6990,6011,810,2017-03-11 16:39:06,13500.0,0,0.0,1,2017,3,11,5,True,7.0,13500.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/01/2017,1278,5541,810,2017-01-12 00:00:00,1000.0,1,1000.0,-1,2017,1,12,3,False,9.0,1000.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8237,5411,810,2016-12-15 00:00:00,360.42,1,7624.83,-1,2016,12,15,3,False,8.0,360.42,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1885,6011,810,2017-05-04 16:32:09,7500.0,1,20947.5,-1,2017,5,4,3,False,7.0,7500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/01/2017,3103,5411,810,2017-01-23 00:00:00,148.0,1,8513.2,-1,2017,1,23,0,False,8.0,148.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7973,5411,810,2017-01-21 00:00:00,456.0,1,20820.89,-1,2017,1,21,5,True,8.0,456.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,5299,5812,810,2017-06-26 00:00:00,620.0,1,733241.17,-1,2017,6,26,0,False,11.0,620.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7622,5533,810,2016-11-03 00:00:00,125.0,0,0.0,-1,2016,11,3,3,False,9.0,125.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,8349,5812,810,2017-05-09 00:00:00,528.0,0,0.0,-1,2017,5,9,1,False,11.0,528.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1068,5411,810,2017-07-03 00:00:00,474.0,1,165020.93,-1,2017,7,3,0,False,8.0,474.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,4610,5814,810,2017-10-07 00:00:00,748.0,1,293725.13,-1,2017,10,7,5,True,11.0,748.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,274,5499,810,2017-09-12 00:00:00,109.0,1,130164.1,-1,2017,9,12,1,False,8.0,109.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,2086,5814,810,2016-11-04 00:00:00,305.0,1,134490.65,-1,2016,11,4,4,False,11.0,305.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2364,6011,810,2017-04-26 18:20:59,200000.0,1,68534.21,-1,2017,4,26,2,False,7.0,200000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,4211,4511,810,2017-07-31 00:00:00,52000.0,0,0.0,1,2017,7,31,0,False,5.0,52000.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
01/05/2017,2832,5211,810,2017-05-20 00:00:00,2925.0,1,60350.46,-1,2017,5,20,5,True,8.0,2925.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2282,6011,810,2016-12-13 00:00:00,35000.0,1,22235.4,-1,2016,12,13,1,False,7.0,35000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
01/04/2017,6204,5541,810,2017-04-17 00:00:00,1000.0,0,0.0,-1,2017,4,17,0,False,9.0,1000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9078,5411,810,2017-02-03 00:00:00,528.0,1,288486.11,-1,2017,2,3,4,False,8.0,528.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9371,5499,810,2016-12-17 00:00:00,679.0,1,41905.36,-1,2016,12,17,5,True,8.0,679.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,5239,4722,978,2017-03-05 00:00:00,818.58,1,129984.94,-1,2017,3,5,6,True,5.0,818.58,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1217,5813,810,2017-09-23 00:00:00,450.0,1,356597.69,-1,2017,9,23,5,True,11.0,450.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,4820,5411,810,2017-12-15 00:00:00,504.84,1,6476.09,-1,2017,12,15,4,False,8.0,504.84,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6438,5812,810,2017-05-13 00:00:00,950.0,0,0.0,-1,2017,5,13,5,True,11.0,950.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,652,5812,810,2017-09-07 00:00:00,645.0,1,25228.22,-1,2017,9,7,3,False,11.0,645.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,4938,5814,810,2017-09-09 00:00:00,835.0,1,11494.62,-1,2017,9,9,5,True,11.0,835.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2018,3352,7011,980,2018-03-04 00:00:00,2757.57,1,366112.04,-1,2018,3,4,6,True,4.0,2757.57,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4183,6011,810,2017-08-16 00:00:00,3000.0,1,132726.55,-1,2017,8,16,2,False,7.0,3000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
01/07/2017,4546,5814,810,2017-07-21 00:00:00,650.85,1,575421.59,-1,2017,7,21,4,False,11.0,650.85,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,5641,5411,810,2016-12-11 00:00:00,205.8,0,0.0,-1,2016,12,11,6,True,8.0,205.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,7921,5814,810,2017-03-18 00:00:00,1168.5,0,0.0,-1,2017,3,18,5,True,11.0,1168.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2519,5499,810,2017-06-05 00:00:00,30.0,1,224125.16,-1,2017,6,5,0,False,8.0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,520,4829,810,2017-05-12 05:26:35,14124.0,0,0.0,1,2017,5,12,4,False,7.0,14124.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
01/03/2017,3144,7997,810,2017-03-14 00:00:00,300.0,1,14194.63,-1,2017,3,14,1,False,16.0,300.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,9399,4816,810,2017-01-14 00:00:00,1000.0,1,117766.8,-1,2017,1,14,5,True,6.0,1000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3731,5999,810,2017-05-04 15:55:47,100.0,1,200540.36,-1,2017,5,4,3,False,11.0,100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8346,5912,810,2016-12-18 00:00:00,2122.0,1,14100.51,-1,2016,12,18,6,True,11.0,2122.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,2027,5812,810,2017-08-07 00:00:00,310.0,1,169479.94,-1,2017,8,7,0,False,11.0,310.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8377,5411,810,2016-12-13 00:00:00,470.0,0,0.0,-1,2016,12,13,1,False,8.0,470.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,375,5912,810,2017-04-23 00:00:00,360.9,1,239923.5,-1,2017,4,23,6,True,11.0,360.9,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8688,5411,810,2017-07-15 00:00:00,17.4,1,107.0,-1,2017,7,15,5,True,8.0,17.4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7982,5651,810,2017-01-25 00:00:00,399.0,1,333411.7,-1,2017,1,25,2,False,10.0,399.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,6299,5999,810,2017-07-14 00:00:00,30.0,0,0.0,-1,2017,7,14,4,False,11.0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,4261,5661,810,2017-09-20 00:00:00,8896.0,1,60309.74,-1,2017,9,20,2,False,10.0,8896.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6011,6011,810,2017-05-05 15:35:58,10000.0,0,0.0,-1,2017,5,5,4,False,7.0,10000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/08/2017,1329,5812,810,2017-08-20 00:00:00,930.0,1,387767.99,-1,2017,8,20,6,True,11.0,930.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3742,5912,810,2017-07-01 00:00:00,610.0,0,0.0,-1,2017,7,1,5,True,11.0,610.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,1104,5814,810,2017-02-08 00:00:00,386.75,1,1543.0,-1,2017,2,8,2,False,11.0,386.75,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,6815,5699,810,2017-03-22 00:00:00,13517.0,1,1188.34,-1,2017,3,22,2,False,10.0,13517.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4392,5411,810,2017-07-21 00:00:00,2055.0,1,34188.07,-1,2017,7,21,4,False,8.0,2055.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,98,5411,810,2017-04-14 00:00:00,1411.12,1,180482.96,-1,2017,4,14,4,False,8.0,1411.12,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/03/2017,61,5331,810,2017-03-17 00:00:00,96.0,1,298403.49,-1,2017,3,17,4,False,8.0,96.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/03/2017,1367,7523,810,2017-03-23 00:00:00,710.5,1,4851.8,-1,2017,3,23,3,False,14.0,710.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,6564,5411,810,2017-04-15 00:00:00,299.0,1,55067.52,-1,2017,4,15,5,True,8.0,299.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,9947,5411,810,2017-03-24 00:00:00,350.4,0,0.0,-1,2017,3,24,4,False,8.0,350.4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2018,2143,5814,810,2018-02-09 00:00:00,350.0,0,0.0,-1,2018,2,9,4,False,11.0,350.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2268,7523,810,2017-09-28 00:00:00,195.0,1,8216.31,-1,2017,9,28,3,False,14.0,195.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,5656,6011,810,2017-06-19 10:40:09,34000.0,0,0.0,-1,2017,6,19,0,False,7.0,34000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/03/2017,1991,5912,810,2017-03-06 00:00:00,10000.0,1,613814.35,-1,2017,3,6,0,False,11.0,10000.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,4832,5814,810,2017-07-13 00:00:00,137.0,1,44694.1,-1,2017,7,13,3,False,11.0,137.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1000,5912,810,2017-09-09 00:00:00,578.1,1,8573.11,-1,2017,9,9,5,True,11.0,578.1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2726,5691,810,2017-06-26 00:00:00,499.0,1,190850.33,-1,2017,6,26,0,False,10.0,499.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,6212,5912,810,2017-08-14 00:00:00,205.0,0,0.0,-1,2017,8,14,0,False,11.0,205.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,4891,5912,810,2017-01-29 00:00:00,214.9,1,64615.76,-1,2017,1,29,6,True,11.0,214.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,54,5814,810,2017-05-02 00:00:00,49.0,0,0.0,-1,2017,5,2,1,False,11.0,49.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
01/07/2017,4419,6011,810,2017-07-05 16:41:57,40000.0,0,0.0,-1,2017,7,5,2,False,7.0,40000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/05/2017,2063,5411,933,2017-05-01 00:00:00,3.55,1,61488.6,-1,2017,5,1,0,False,8.0,3.55,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3157,6011,810,2017-04-01 13:10:20,5000.0,1,102638.99,1,2017,4,1,5,True,7.0,5000.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/11/2016,6587,5814,810,2016-11-22 00:00:00,535.0,1,124601.51,-1,2016,11,22,1,False,11.0,535.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3010,5499,810,2017-05-17 00:00:00,579.54,1,141746.53,-1,2017,5,17,2,False,8.0,579.54,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,10214,8099,810,2017-01-19 00:00:00,1450.0,0,0.0,-1,2017,1,19,3,False,17.0,1450.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4945,5611,810,2017-08-10 00:00:00,7000.0,1,4750571.61,-1,2017,8,10,3,False,10.0,7000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8056,5499,810,2017-07-29 00:00:00,47.0,0,0.0,-1,2017,7,29,5,True,8.0,47.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1007,6011,810,2017-07-12 13:21:22,1400.0,1,364235.29,-1,2017,7,12,2,False,7.0,1400.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/06/2017,847,6011,810,2017-06-26 17:13:15,21000.0,1,213454.21,-1,2017,6,26,0,False,7.0,21000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,8446,5499,810,2017-07-07 00:00:00,295.84,1,12.8,-1,2017,7,7,4,False,8.0,295.84,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6776,5411,810,2016-12-04 00:00:00,189.0,0,0.0,-1,2016,12,4,6,True,8.0,189.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4355,6012,810,2017-08-23 22:28:21,15000.0,0,0.0,1,2017,8,23,2,False,7.0,15000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
01/05/2017,3707,5411,810,2017-05-04 00:00:00,190.0,1,139155.97,-1,2017,5,4,3,False,8.0,190.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7003,5499,810,2016-12-01 00:00:00,200.7,1,9635.05,-1,2016,12,1,3,False,8.0,200.7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6160,4121,810,2016-12-11 00:00:00,459.58,1,157837.39,-1,2016,12,11,6,True,5.0,459.58,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9786,7299,810,2016-12-09 00:00:00,9500.0,1,111083.69,-1,2016,12,9,4,False,13.0,9500.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,3088,5533,810,2017-08-19 00:00:00,50.0,0,0.0,-1,2017,8,19,5,True,9.0,50.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8809,5541,810,2016-12-29 00:00:00,1500.5,0,0.0,-1,2016,12,29,3,False,9.0,1500.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,525,4121,810,2017-08-12 00:00:00,155.0,1,492085.83,-1,2017,8,12,5,True,5.0,155.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,274,5411,810,2017-09-03 00:00:00,440.24,1,130164.1,-1,2017,9,3,6,True,8.0,440.24,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,5263,5411,810,2016-11-19 00:00:00,594.0,1,1400.0,-1,2016,11,19,5,True,8.0,594.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6776,5814,810,2017-02-27 00:00:00,143.0,0,0.0,-1,2017,2,27,0,False,11.0,143.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8216,5814,810,2017-01-29 00:00:00,100.0,0,0.0,-1,2017,1,29,6,True,11.0,100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1525,5999,810,2017-08-14 07:05:42,290.0,1,209698.48,-1,2017,8,14,0,False,11.0,290.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,9675,5814,810,2017-05-31 00:00:00,550.0,0,0.0,-1,2017,5,31,2,False,11.0,550.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9508,5411,810,2017-02-23 00:00:00,762.5,0,0.0,-1,2017,2,23,3,False,8.0,762.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,6639,7832,810,2017-07-16 00:00:00,255.0,0,0.0,-1,2017,7,16,6,True,16.0,255.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9894,6012,810,2016-12-02 15:08:51,100.0,1,554.0,1,2016,12,2,4,False,7.0,100.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/03/2017,1570,5812,980,2017-03-29 00:00:00,225.0,1,39444.76,-1,2017,3,29,2,False,11.0,225.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,8064,5812,810,2017-04-13 00:00:00,2060.0,0,0.0,-1,2017,4,13,3,False,11.0,2060.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,1416,6011,810,2017-01-16 00:00:00,5000.0,1,361240.17,-1,2017,1,16,0,False,7.0,5000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/07/2017,4480,5411,348,2017-07-30 00:00:00,564.0,1,194646.21,-1,2017,7,30,6,True,8.0,564.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,9937,5311,810,2017-01-05 00:00:00,120.0,0,0.0,-1,2017,1,5,3,False,8.0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3919,5814,810,2017-07-09 00:00:00,457.78,0,0.0,-1,2017,7,9,6,True,11.0,457.78,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,3258,5411,810,2017-11-21 00:00:00,335.0,1,255137.37,-1,2017,11,21,1,False,8.0,335.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9212,6012,810,2016-12-11 10:53:30,32500.0,0,0.0,1,2016,12,11,6,True,7.0,32500.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/05/2017,430,6012,810,2017-05-27 11:48:47,29000.0,1,10750.09,1,2017,5,27,5,True,7.0,29000.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/08/2017,9279,5411,810,2017-08-23 00:00:00,465.27,0,0.0,-1,2017,8,23,2,False,8.0,465.27,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,8691,5411,978,2017-07-02 00:00:00,22.55,0,0.0,-1,2017,7,2,6,True,8.0,22.55,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,5055,5411,810,2017-04-30 00:00:00,1264.0,1,15887.31,-1,2017,4,30,6,True,8.0,1264.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2532,5411,810,2017-06-19 00:00:00,1130.5,1,298394.91,-1,2017,6,19,0,False,8.0,1130.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1326,5999,810,2017-07-17 16:12:06,3353.03,1,277715.86,-1,2017,7,17,0,False,11.0,3353.03,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7930,5411,810,2017-01-31 00:00:00,1874.0,1,197031.27,-1,2017,1,31,1,False,8.0,1874.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6617,5812,810,2017-05-16 00:00:00,120.0,1,39648.9,-1,2017,5,16,1,False,11.0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,9064,6011,810,2017-03-06 15:54:40,500.0,0,0.0,1,2017,3,6,0,False,7.0,500.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/07/2017,8056,5814,810,2017-07-12 00:00:00,25.0,0,0.0,-1,2017,7,12,2,False,11.0,25.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,2809,5411,810,2018-01-01 00:00:00,921.7,1,97442.58,-1,2018,1,1,0,False,8.0,921.7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5497,5941,810,2017-05-08 00:00:00,3999.0,1,2161.6,-1,2017,5,8,0,False,11.0,3999.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,2538,5411,810,2017-07-02 00:00:00,1314.36,1,852196.94,-1,2017,7,2,6,True,8.0,1314.36,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,702,5912,810,2017-07-07 00:00:00,300.0,1,12702.73,-1,2017,7,7,4,False,11.0,300.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,9988,5331,810,2017-01-28 00:00:00,419.0,1,63386.85,-1,2017,1,28,5,True,8.0,419.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2541,4829,810,2017-02-01 23:20:41,650.0,1,227869.3,1,2017,2,1,2,False,7.0,650.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
01/04/2017,2056,5814,810,2017-04-22 00:00:00,284.0,1,51617.86,-1,2017,4,22,5,True,11.0,284.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4233,5814,810,2017-08-03 00:00:00,39.0,1,373912.54,-1,2017,8,3,3,False,11.0,39.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1818,5814,810,2017-05-22 00:00:00,380.0,1,108283.53,-1,2017,5,22,0,False,11.0,380.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,7081,5411,810,2017-08-26 00:00:00,1359.0,1,664591.52,-1,2017,8,26,5,True,8.0,1359.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
